source,target
192,38390
86,17992
780,149837
222,44648
245,51233
121,7598
54,6376
156,33448
214,43252
957,53913
183,37523
350,72160
1149,209491
249,52106
889,165995
15,3415
86,18342
1047,189966
596,114445
1149,206458
1103,193281
274,57239
1051,190839
439,90295
296,60970
582,48724
40,8548
499,95264
659,127976
719,139361
1149,209841
852,144586
577,106474
906,169732
481,93180
491,93868
61,12808
1160,213413
813,154457
1229,78521
577,109857
1130,201870
1157,212361
296,61320
153,31995
383,76780
224,46922
1224,77396
671,131369
992,182688
577,106824
830,141979
179,36599
61,13158
369,59354
922,157783
675,132242
1160,213763
957,177217
772,148390
144,31128
318,55602
369,75569
338,69840
411,84840
886,165673
753,137036
855,159944
988,182165
170,35732
135,1214
823,834
241,50659
907,169933
361,54925
430,89027
657,127125
233,49263
1075,194592
885,165421
715,742
528,99361
166,35209
104,21499
903,169410
387,82160
816,141118
141,30426
421,88160
1062,192852
361,74523
708,85184
385,79835
656,126873
1160,30405
881,164898
55,11434
162,34686
222,46071
95,20632
262,55269
805,153010
1034,188525
646,123152
902,169158
1123,199894
566,103975
355,73927
387,82510
1149,204498
818,126827
1153,211787
801,152487
214,41642
1109,198683
413,87114
280,58477
898,168635
1149,207881
954,176114
15,1805
1017,186262
204,40173
520,97564
231,48412
693,135399
980,180718
985,181062
1149,204848
853,159443
726,140420
132,29158
654,126022
72,15521
511,96697
75,15792
874,163703
577,111280
225,47816
419,55229
645,121772
833,157286
22,4854
971,179851
520,97914
158,33762
67,14396
251,52420
128,28635
353,73076
155,32710
577,108247
252,53022
824,156419
379,48633
931,173255
384,78024
118,24914
1141,203832
406,85919
1175,1211
22,5204
251,52770
335,67959
1076,195486
155,33060
695,759
660,128819
1229,219113
405,85667
661,129421
1113,55394
907,168323
1178,215361
193,38455
585,113369
264,53382
641,120848
125,27182
350,71623
314,63298
713,138629
718,138973
1101,197586
549,102011
64,14074
1189,215900
86,17805
386,81079
968,178748
392,84277
117,122
121,26659
730,68057
245,51046
1092,196719
1097,197063
156,33261
214,43065
795,131464
350,71973
1149,209304
833,39138
862,161733
443,90631
15,3228
336,60963
86,18155
530,99675
265,55835
596,114258
19,4101
1149,206271
786,130597
36,7488
490,93860
729,130063
858,161210
402,85345
274,57052
327,66512
808,121496
296,60783
1073,194383
40,8361
61,2822
1175,215039
659,127789
372,76054
719,139174
270,46730
741,142905
331,67385
975,172348
300,61656
850,36459
577,106287
614,117466
918,171814
1038,188912
61,12621
1205,217133
1160,213226
808,153926
873,161491
1011,184056
910,170418
1166,214172
577,109670
618,105507
833,155676
737,142382
1076,99969
257,54789
578,112524
296,61133
180,420
1000,17155
1130,201683
589,47422
666,130838
992,182501
577,106637
956,176428
61,12971
330,364
78,16358
733,141859
436,89436
767,147859
957,177030
1160,213576
1218,216964
924,56945
58,11919
338,69653
82,17231
283,56360
886,165486
855,159757
1157,212524
988,181978
952,175905
170,35545
816,127749
284,369
325,370
78,16708
882,164963
233,49076
390,83025
1031,116010
391,79463
673,124438
237,49949
805,126809
1062,192665
387,81973
872,163494
421,87973
141,30239
288,59336
416,87629
356,73992
385,79648
656,126686
359,74263
319,45817
734,121681
842,158367
1071,193882
876,164367
680,719
55,11247
222,45884
24,5518
606,116019
182,442
805,152823
902,168971
1061,192413
730,121158
355,73740
514,97182
1018,29761
729,140935
387,82323
254,53686
1149,210727
1149,204311
51,10724
336,68802
602,115496
1153,211600
214,41455
760,145883
413,86927
509,93805
898,168448
367,31871
1149,207694
41,9255
1017,186075
50,10472
229,48152
693,135212
975,180187
1149,204661
276,57767
208,40859
336,69152
1103,197900
870,162643
945,175060
6,751
680,133472
818,156037
132,28971
1011,185479
654,125835
72,15334
912,48559
577,111093
225,47629
689,134689
747,144493
833,157099
971,179664
520,97727
158,33575
231,48575
641,740
1254,221077
410,86255
895,167776
1054,191218
864,162047
128,28448
1252,221004
577,108060
155,32523
748,4744
934,962
1053,187583
921,172380
1090,196510
384,77837
118,24727
1141,203645
1146,203989
1050,190695
22,5017
317,63783
1238,219793
1037,1090
815,155365
251,52583
502,95993
678,39064
108,10426
686,134017
660,128632
748,124315
783,150165
600,114995
1229,218926
395,84792
651,124382
497,94868
907,168136
329,67176
196,38539
585,113182
1203,216924
223,46778
484,51249
453,91563
458,91907
122,26724
197,39141
641,120661
779,149642
350,71436
1164,213963
713,138442
677,132369
1229,219276
549,101824
769,148173
64,13887
1199,216401
86,17618
248,51911
386,80892
968,178561
162,32889
392,84090
121,26472
536,100084
541,100428
474,92790
279,21396
484,93478
709,137919
1087,196188
1046,189771
214,42878
350,71786
1149,209117
862,161546
106,22407
959,177694
438,90100
15,3041
336,60776
86,17968
530,99488
115,23624
103,21355
1042,189248
1149,206084
1214,217813
245,51209
296,60596
659,127602
582,112860
256,48365
577,106100
645,123008
752,139844
1160,213039
808,153739
910,170231
1069,193673
577,109483
737,142195
1130,201496
257,54602
578,112337
296,60946
1029,187858
798,152270
741,143068
953,175970
118,26150
568,104452
78,16171
957,176843
1160,213389
984,180918
452,22239
82,17044
1157,212337
338,56634
988,181791
952,175718
13,1409
1015,185866
458,83531
785,150880
179,36575
360,74328
678,121212
78,16521
233,48889
560,103406
94,20437
387,81786
611,116957
136,29708
872,163307
170,35708
643,121376
385,79461
421,74954
294,60095
907,169909
876,164180
840,158107
117,7774
55,11060
167,34656
222,45697
606,115832
90,19914
1207,9848
320,64699
279,58282
610,116705
28,6204
509,96651
1062,192828
387,82136
14,1610
254,53499
541,98818
1149,204124
51,10537
336,68615
570,104474
602,115309
54,10808
1150,211142
796,151769
347,59325
413,86740
1149,207507
726,120448
41,9068
500,95784
949,175396
1012,185544
117,24339
566,103951
45,9941
690,134754
1149,210890
1100,197442
1149,204474
276,57580
336,68965
577,107523
66,14201
870,162456
1104,198315
680,133285
750,145358
818,155850
4,491
654,125648
1011,185292
384,77300
577,110906
971,179477
743,830
1130,202919
520,97540
231,48388
547,101615
1257,221161
128,28261
635,119929
577,107873
870,162806
1125,193126
472,92581
702,137366
1218,218200
543,101092
384,77650
118,24540
294,15906
87,18811
273,56908
833,157262
22,4830
855,160993
498,94933
73,7801
1177,215166
277,57781
78,1729
251,52396
113,23415
864,162210
917,171670
432,83733
686,133830
824,156395
308,62729
272,56656
1141,203808
717,138778
109,22892
329,66989
808,14033
448,91032
197,38954
586,113597
610,114745
641,120474
253,6806
350,71249
488,93814
126,27410
766,147715
1000,183574
1229,219089
1078,119694
678,132784
386,80705
248,51724
775,148932
1037,104609
968,178374
191,38358
1149,205547
148,28108
699,137044
122,26887
641,120824
996,183051
18,3906
125,27158
214,42691
1046,189584
350,71599
1046,141289
1111,17575
1149,208930
106,22220
633,119428
884,165090
148,31491
15,2854
182,37491
527,99030
86,17781
918,158258
695,136521
368,52176
1037,188717
698,136792
1149,205897
174,36095
336,63972
655,126542
1074,184812
269,56334
619,118217
624,118561
1130,200959
296,60409
844,158494
1068,193665
659,127415
367,75336
526,98778
106,22570
1223,206785
645,122821
577,105913
354,73596
265,55811
808,153552
649,123694
905,169700
1064,193142
1166,213798
1103,193070
577,109296
851,48738
732,141664
1130,201309
578,112150
88,19705
798,152083
211,41238
1027,187598
741,142881
864,160250
118,25963
580,919
283,59019
614,117442
568,104265
610,9429
957,176656
692,135068
816,130408
207,40715
662,129941
988,181604
339,69881
814,140134
666,130814
69,15117
236,49754
758,146618
956,176404
140,30044
1019,186552
78,16334
1107,198450
387,81599
872,163120
643,121189
969,179268
385,79274
513,96987
289,59564
458,83694
1091,172283
840,157920
1068,193637
973,180141
222,45510
769,123745
607,116247
610,116518
28,6017
214,44114
504,96120
1122,199862
1149,210353
416,87605
336,68428
1048,190299
20,4621
496,94724
730,124167
796,151582
1020,186753
606,115995
97,145
654,125111
1149,207320
1108,198651
10,900
5,556
117,24152
460,92034
332,67905
822,156186
301,62176
1111,38596
45,9754
719,140223
1149,210703
746,144298
336,68778
128,27724
1002,183888
1098,197182
577,107336
1104,198128
680,133098
1006,184761
654,125461
41,9231
384,77113
577,110719
1130,202732
781,150119
1089,196315
998,183365
1222,218536
229,48128
644,121740
861,161402
958,177550
128,28074
635,119742
507,95613
150,31805
577,107686
961,177821
870,162619
114,23480
680,133448
702,137179
1243,203548
1208,217325
1213,217669
733,130076
754,124537
384,77463
543,100905
1218,218013
833,157075
891,166879
855,160806
865,161494
626,118875
141,30938
180,37282
110,22957
1054,191194
1072,15986
1172,214635
113,23228
917,171483
635,120092
534,100038
748,123941
201,35126
921,172356
109,6490
267,56125
1075,195454
325,65929
1080,195798
653,726
1141,203621
413,485
1238,219769
913,170960
385,80697
815,155341
197,38767
391,83895
1040,189202
647,123485
350,71062
483,93283
488,93627
708,137724
126,27223
1229,218902
434,20960
325,66279
678,132597
248,51537
775,148745
739,142672
1031,188335
377,76268
1149,205360
341,70195
223,46754
1188,215868
448,91195
122,26700
641,120637
214,42504
760,146932
350,71412
367,74799
1149,208743
106,22033
953,964
15,2667
769,148149
1038,162337
1149,205710
133,29491
655,126355
357,58246
240,50491
1046,189747
619,118030
818,121623
875,164036
35,7456
953,104320
367,75149
521,98247
106,22383
756,143376
256,54407
1028,187663
848,159180
645,122634
577,105726
56,11716
354,73409
98,20987
103,21331
317,51650
808,153365
292,59699
1044,55362
31,6933
805,12743
577,109109
732,141477
1130,201122
578,111963
88,19518
317,55033
354,70376
388,82792
159,34445
1156,212142
1112,199038
118,25776
348,70561
414,87396
670,131150
957,176469
692,134881
290,404
207,40528
1240,220134
662,129754
749,145214
798,152246
942,174656
1111,198786
559,103211
69,14930
236,49567
953,175946
758,146431
727,140702
1066,179795
201,39932
293,59900
979,180550
938,174133
1261,221361
458,86540
748,144962
982,180821
908,169006
387,81412
319,64504
969,179081
218,44450
385,79087
1203,214940
86,18667
253,53304
316,63452
222,45323
607,116060
1246,220679
116,7929
214,43927
350,72835
499,95589
1122,199675
1149,210166
739,134646
826,156522
643,121352
336,68241
565,103756
20,4434
925,172743
1048,190112
893,167543
606,115808
1052,190985
1149,207133
746,134312
332,67718
301,61989
1078,195589
231,47664
719,140036
1149,210516
93,12267
372,70500
399,85155
336,68591
425,79960
746,144111
1048,190462
577,107149
1134,203068
61,13483
680,132911
1003,184303
1006,184574
185,37870
654,125274
41,9044
577,110532
1130,202545
706,137515
781,149932
993,182834
644,121553
246,51328
128,27887
181,37347
577,107499
748,75109
753,121496
887,165819
890,166090
154,32491
692,129888
384,77276
466,92392
268,56190
891,166692
242,50805
855,160619
141,30751
180,37095
321,359
108,22697
635,119905
264,55667
238,50282
1075,195267
606,55404
325,65742
95,8125
33,7247
330,53254
811,154281
748,133553
275,364
37,8120
385,80510
391,83708
258,55071
381,76604
647,123298
148,8136
310,550
350,70875
744,143610
452,91531
672,131464
325,66092
182,36767
699,133287
673,132066
1163,213931
770,148214
739,142485
1031,188148
580,112627
1149,205173
85,11170
331,56488
668,130941
694,136326
214,42317
350,71225
1149,208556
766,147691
735,141962
15,2480
337,69485
525,98583
664,130418
234,49358
1149,205523
169,35377
655,126168
97,20979
1046,189560
619,117843
875,163849
904,169505
393,82599
1063,192947
367,74962
256,54220
848,158993
645,122447
577,105539
609,116374
1072,194164
56,11529
163,34781
25,5800
257,50658
354,73222
1037,188693
323,65241
282,58824
613,117247
31,6746
618,117591
1124,199989
577,108922
1125,200591
1130,200935
257,54041
578,111776
844,158470
88,19331
255,53968
388,82605
159,34258
736,142163
384,78699
1156,211955
118,25589
987,181409
1055,191901
665,130619
660,119695
139,29849
794,151186
202,39997
74,11704
1240,219947
732,141640
1152,211432
749,145027
798,152059
211,41214
559,103024
1014,185834
222,44786
826,75260
201,39745
73,15616
985,50407
228,47984
692,135044
836,157454
933,173602
938,173946
748,144775
550,102157
555,102501
350,72298
330,45228
845,158671
387,81225
319,64317
867,162402
160,34459
969,178894
385,78900
1130,72638
86,18480
1047,112762
1130,200910
929,173079
222,45136
116,20574
795,151387
863,161879
116,7742
274,57377
650,30307
23,5299
214,43740
730,133242
1056,184905
350,72648
499,95402
1149,209979
116,23957
598,98791
643,121165
920,172212
20,4247
654,102106
403,85491
893,167356
1149,206946
953,47462
5,182
1048,180476
582,103923
332,67531
746,121293
296,61458
301,61802
659,128464
719,139849
1149,210329
746,143924
394,84624
1048,190275
650,124214
577,106962
496,94700
